cnes;municipality_code;uf;health_region_code;health_region_id;source_file
7885725;313460;MG;;;STMG2101.dbf
7906765;313460;MG;;;STMG2101.dbf
9127801;313460;MG;;;STMG2101.dbf
9207325;313460;MG;;;STMG2101.dbf
9406123;313460;MG;;;STMG2101.dbf
9687327;313460;MG;;;STMG2101.dbf
9960929;313460;MG;;;STMG2101.dbf
9964878;313460;MG;0002;MG-0002;STMG2101.dbf
0181714;313470;MG;0019;MG-0019;STMG2101.dbf
2119609;313470;MG;0019;MG-0019;STMG2101.dbf
2119617;313470;MG;0019;MG-0019;STMG2101.dbf
2119625;313470;MG;0019;MG-0019;STMG2101.dbf
2119633;313470;MG;0019;MG-0019;STMG2101.dbf
2119641;313470;MG;0019;MG-0019;STMG2101.dbf
2120372;313470;MG;0019;MG-0019;STMG2101.dbf
2120402;313470;MG;0019;MG-0019;STMG2101.dbf
3648389;313470;MG;0019;MG-0019;STMG2101.dbf
6302017;313470;MG;0019;MG-0019;STMG2101.dbf
6516785;313470;MG;0019;MG-0019;STMG2101.dbf
6903657;313470;MG;0019;MG-0019;STMG2101.dbf
6903703;313470;MG;0019;MG-0019;STMG2101.dbf
7259239;313470;MG;0019;MG-0019;STMG2101.dbf
7406428;313470;MG;0019;MG-0019;STMG2101.dbf
7584660;313470;MG;0019;MG-0019;STMG2101.dbf
7715196;313470;MG;0019;MG-0019;STMG2101.dbf
7934947;313470;MG;;;STMG2101.dbf
9110925;313470;MG;0019;MG-0019;STMG2101.dbf
2146436;313480;MG;0022;MG-0022;STMG2101.dbf
2147785;313480;MG;0022;MG-0022;STMG2101.dbf
2147831;313480;MG;0022;MG-0022;STMG2101.dbf
2147858;313480;MG;0022;MG-0022;STMG2101.dbf
2759691;313480;MG;0022;MG-0022;STMG2101.dbf
2760746;313480;MG;0022;MG-0022;STMG2101.dbf
2775840;313480;MG;0022;MG-0022;STMG2101.dbf
2806290;313480;MG;0022;MG-0022;STMG2101.dbf
3017753;313480;MG;0022;MG-0022;STMG2101.dbf
6498221;313480;MG;0022;MG-0022;STMG2101.dbf
6743072;313480;MG;0022;MG-0022;STMG2101.dbf
7073003;313480;MG;;;STMG2101.dbf
7253044;313480;MG;;;STMG2101.dbf
7583192;313480;MG;;;STMG2101.dbf
9951407;313480;MG;;;STMG2101.dbf
0049956;313490;MG;;;STMG2101.dbf
0070483;313490;MG;;;STMG2101.dbf
0132276;313490;MG;;;STMG2101.dbf
0132292;313490;MG;;;STMG2101.dbf
0132608;313490;MG;;;STMG2101.dbf
2212145;313490;MG;0010;MG-0010;STMG2101.dbf
2212404;313490;MG;0010;MG-0010;STMG2101.dbf
2212412;313490;MG;;;STMG2101.dbf
2212420;313490;MG;0010;MG-0010;STMG2101.dbf
2212439;313490;MG;0010;MG-0010;STMG2101.dbf
2214350;313490;MG;0010;MG-0010;STMG2101.dbf
2775174;313490;MG;0010;MG-0010;STMG2101.dbf
2775980;313490;MG;0010;MG-0010;STMG2101.dbf
3024989;313490;MG;0010;MG-0010;STMG2101.dbf
3238342;313490;MG;0010;MG-0010;STMG2101.dbf
3376540;313490;MG;0010;MG-0010;STMG2101.dbf
3431568;313490;MG;0010;MG-0010;STMG2101.dbf
3764796;313490;MG;0010;MG-0010;STMG2101.dbf
3799980;313490;MG;0010;MG-0010;STMG2101.dbf
3978397;313490;MG;0010;MG-0010;STMG2101.dbf
3978400;313490;MG;0010;MG-0010;STMG2101.dbf
5044340;313490;MG;0010;MG-0010;STMG2101.dbf
5092205;313490;MG;0010;MG-0010;STMG2101.dbf
5092221;313490;MG;0010;MG-0010;STMG2101.dbf
5277213;313490;MG;0010;MG-0010;STMG2101.dbf
5277256;313490;MG;0010;MG-0010;STMG2101.dbf
5620678;313490;MG;0010;MG-0010;STMG2101.dbf
6451977;313490;MG;0010;MG-0010;STMG2101.dbf
6487009;313490;MG;0010;MG-0010;STMG2101.dbf
6677002;313490;MG;0010;MG-0010;STMG2101.dbf
6805108;313490;MG;0010;MG-0010;STMG2101.dbf
7234503;313490;MG;;;STMG2101.dbf
7244819;313490;MG;0010;MG-0010;STMG2101.dbf
7404727;313490;MG;;;STMG2101.dbf
7838239;313490;MG;;;STMG2101.dbf
7933258;313490;MG;;;STMG2101.dbf
7954565;313490;MG;;;STMG2101.dbf
9680217;313490;MG;;;STMG2101.dbf
9812989;313490;MG;;;STMG2101.dbf
9813950;313490;MG;;;STMG2101.dbf
2140349;313500;MG;0023;MG-0023;STMG2101.dbf
2141086;313500;MG;0023;MG-0023;STMG2101.dbf
2760061;313500;MG;0023;MG-0023;STMG2101.dbf
6644848;313500;MG;0023;MG-0023;STMG2101.dbf
6681425;313500;MG;0023;MG-0023;STMG2101.dbf
7399103;313500;MG;;;STMG2101.dbf
0034282;313505;MG;;;STMG2101.dbf
2105462;313505;MG;0006;MG-0006;STMG2101.dbf
2105470;313505;MG;0006;MG-0006;STMG2101.dbf
2105489;313505;MG;0006;MG-0006;STMG2101.dbf
2105497;313505;MG;0006;MG-0006;STMG2101.dbf
2105500;313505;MG;0006;MG-0006;STMG2101.dbf
2105519;313505;MG;0006;MG-0006;STMG2101.dbf
2105527;313505;MG;0006;MG-0006;STMG2101.dbf
2117479;313505;MG;0006;MG-0006;STMG2101.dbf
2117592;313505;MG;0006;MG-0006;STMG2101.dbf
2775573;313505;MG;0006;MG-0006;STMG2101.dbf
5978092;313505;MG;0006;MG-0006;STMG2101.dbf
6561721;313505;MG;0006;MG-0006;STMG2101.dbf
7226241;313505;MG;0006;MG-0006;STMG2101.dbf
7229917;313505;MG;0006;MG-0006;STMG2101.dbf
7294069;313505;MG;0006;MG-0006;STMG2101.dbf
7294077;313505;MG;0006;MG-0006;STMG2101.dbf
7300751;313505;MG;;;STMG2101.dbf
7423470;313505;MG;0006;MG-0006;STMG2101.dbf
7425406;313505;MG;0006;MG-0006;STMG2101.dbf
7537271;313505;MG;0006;MG-0006;STMG2101.dbf
7668716;313505;MG;0006;MG-0006;STMG2101.dbf
7680791;313505;MG;0006;MG-0006;STMG2101.dbf
7739397;313505;MG;0006;MG-0006;STMG2101.dbf
7744439;313505;MG;;;STMG2101.dbf
9097791;313505;MG;;;STMG2101.dbf
9099514;313505;MG;;;STMG2101.dbf
9111670;313505;MG;;;STMG2101.dbf
9197451;313505;MG;;;STMG2101.dbf
9273085;313505;MG;;;STMG2101.dbf
9331174;313505;MG;;;STMG2101.dbf
9467297;313505;MG;0006;MG-0006;STMG2101.dbf
9510605;313505;MG;;;STMG2101.dbf
9589082;313505;MG;;;STMG2101.dbf
9662626;313505;MG;;;STMG2101.dbf
9671439;313505;MG;;;STMG2101.dbf
9692800;313505;MG;0006;MG-0006;STMG2101.dbf
9693394;313505;MG;;;STMG2101.dbf
2178826;313507;MG;0016;MG-0016;STMG2101.dbf
2199734;313507;MG;0016;MG-0016;STMG2101.dbf
6833985;313507;MG;;;STMG2101.dbf
0089028;313510;MG;0006;MG-0006;STMG2101.dbf
0089087;313510;MG;0006;MG-0006;STMG2101.dbf
0117811;313510;MG;0006;MG-0006;STMG2101.dbf
0174246;313510;MG;0006;MG-0006;STMG2101.dbf
0198277;313510;MG;0006;MG-0006;STMG2101.dbf
0451983;313510;MG;0006;MG-0006;STMG2101.dbf
2105004;313510;MG;0006;MG-0006;STMG2101.dbf
2105012;313510;MG;0006;MG-0006;STMG2101.dbf
2105039;313510;MG;0006;MG-0006;STMG2101.dbf
2105098;313510;MG;0006;MG-0006;STMG2101.dbf
2105101;313510;MG;0006;MG-0006;STMG2101.dbf
2105136;313510;MG;0006;MG-0006;STMG2101.dbf
2105144;313510;MG;0006;MG-0006;STMG2101.dbf
2105152;313510;MG;0006;MG-0006;STMG2101.dbf
2205939;313510;MG;0006;MG-0006;STMG2101.dbf
2759411;313510;MG;0006;MG-0006;STMG2101.dbf
2762765;313510;MG;0006;MG-0006;STMG2101.dbf
2763184;313510;MG;0006;MG-0006;STMG2101.dbf
2763397;313510;MG;0006;MG-0006;STMG2101.dbf
2763850;313510;MG;0006;MG-0006;STMG2101.dbf
2764032;313510;MG;0006;MG-0006;STMG2101.dbf
2764415;313510;MG;0006;MG-0006;STMG2101.dbf
2764431;313510;MG;0006;MG-0006;STMG2101.dbf
2764555;313510;MG;0006;MG-0006;STMG2101.dbf
2772485;313510;MG;0006;MG-0006;STMG2101.dbf
2775859;313510;MG;0006;MG-0006;STMG2101.dbf
3230619;313510;MG;0006;MG-0006;STMG2101.dbf
3230635;313510;MG;0006;MG-0006;STMG2101.dbf
3230651;313510;MG;0006;MG-0006;STMG2101.dbf
3371867;313510;MG;0006;MG-0006;STMG2101.dbf
3578003;313510;MG;0006;MG-0006;STMG2101.dbf
3717135;313510;MG;0006;MG-0006;STMG2101.dbf
5090547;313510;MG;0006;MG-0006;STMG2101.dbf
5090628;313510;MG;0006;MG-0006;STMG2101.dbf
5147190;313510;MG;0006;MG-0006;STMG2101.dbf
5371422;313510;MG;0006;MG-0006;STMG2101.dbf
5372283;313510;MG;0006;MG-0006;STMG2101.dbf
5372291;313510;MG;0006;MG-0006;STMG2101.dbf
5527201;313510;MG;0006;MG-0006;STMG2101.dbf
5527589;313510;MG;0006;MG-0006;STMG2101.dbf
5527651;313510;MG;0006;MG-0006;STMG2101.dbf
5528348;313510;MG;0006;MG-0006;STMG2101.dbf
5649862;313510;MG;0006;MG-0006;STMG2101.dbf
5921414;313510;MG;;;STMG2101.dbf
5977274;313510;MG;0006;MG-0006;STMG2101.dbf
6026567;313510;MG;;;STMG2101.dbf
6026591;313510;MG;0006;MG-0006;STMG2101.dbf
6036155;313510;MG;0006;MG-0006;STMG2101.dbf
6170110;313510;MG;;;STMG2101.dbf
6200400;313510;MG;0006;MG-0006;STMG2101.dbf
6310583;313510;MG;;;STMG2101.dbf
6331033;313510;MG;;;STMG2101.dbf
6518877;313510;MG;0006;MG-0006;STMG2101.dbf
6552641;313510;MG;0006;MG-0006;STMG2101.dbf
6553338;313510;MG;0006;MG-0006;STMG2101.dbf
6672353;313510;MG;0006;MG-0006;STMG2101.dbf
6673023;313510;MG;0006;MG-0006;STMG2101.dbf
6751865;313510;MG;0006;MG-0006;STMG2101.dbf
6764703;313510;MG;0006;MG-0006;STMG2101.dbf
6826105;313510;MG;0006;MG-0006;STMG2101.dbf
6845207;313510;MG;0006;MG-0006;STMG2101.dbf
6882382;313510;MG;0006;MG-0006;STMG2101.dbf
6882390;313510;MG;0006;MG-0006;STMG2101.dbf
6882501;313510;MG;0006;MG-0006;STMG2101.dbf
6920977;313510;MG;0006;MG-0006;STMG2101.dbf
6993753;313510;MG;0006;MG-0006;STMG2101.dbf
7010605;313510;MG;0006;MG-0006;STMG2101.dbf
7085141;313510;MG;0006;MG-0006;STMG2101.dbf
7227574;313510;MG;0006;MG-0006;STMG2101.dbf
7316798;313510;MG;0006;MG-0006;STMG2101.dbf
7354258;313510;MG;0006;MG-0006;STMG2101.dbf
7468865;313510;MG;0006;MG-0006;STMG2101.dbf
7495919;313510;MG;0006;MG-0006;STMG2101.dbf
7518269;313510;MG;0006;MG-0006;STMG2101.dbf
7605196;313510;MG;0006;MG-0006;STMG2101.dbf
7676166;313510;MG;0006;MG-0006;STMG2101.dbf
7697171;313510;MG;0006;MG-0006;STMG2101.dbf
7699549;313510;MG;0006;MG-0006;STMG2101.dbf
7738730;313510;MG;0006;MG-0006;STMG2101.dbf
7741464;313510;MG;0006;MG-0006;STMG2101.dbf
7742827;313510;MG;0006;MG-0006;STMG2101.dbf
7771991;313510;MG;0006;MG-0006;STMG2101.dbf
7777833;313510;MG;0006;MG-0006;STMG2101.dbf
7781253;313510;MG;0006;MG-0006;STMG2101.dbf
7797575;313510;MG;0006;MG-0006;STMG2101.dbf
7825218;313510;MG;0006;MG-0006;STMG2101.dbf
7826044;313510;MG;0006;MG-0006;STMG2101.dbf
7829280;313510;MG;;;STMG2101.dbf
7836503;313510;MG;0006;MG-0006;STMG2101.dbf
7851197;313510;MG;0006;MG-0006;STMG2101.dbf
7853882;313510;MG;0006;MG-0006;STMG2101.dbf
7873050;313510;MG;0006;MG-0006;STMG2101.dbf
7924860;313510;MG;0006;MG-0006;STMG2101.dbf
7936281;313510;MG;0006;MG-0006;STMG2101.dbf
9047263;313510;MG;0006;MG-0006;STMG2101.dbf
9101438;313510;MG;0006;MG-0006;STMG2101.dbf
9106227;313510;MG;0006;MG-0006;STMG2101.dbf
9146415;313510;MG;;;STMG2101.dbf
9217266;313510;MG;0006;MG-0006;STMG2101.dbf
9450491;313510;MG;0006;MG-0006;STMG2101.dbf
9550437;313510;MG;0006;MG-0006;STMG2101.dbf
9582983;313510;MG;0006;MG-0006;STMG2101.dbf
9619887;313510;MG;0006;MG-0006;STMG2101.dbf
9766693;313510;MG;0006;MG-0006;STMG2101.dbf
9769617;313510;MG;0006;MG-0006;STMG2101.dbf
9776095;313510;MG;;;STMG2101.dbf
9800530;313510;MG;0006;MG-0006;STMG2101.dbf
9868151;313510;MG;0006;MG-0006;STMG2101.dbf
9868895;313510;MG;0006;MG-0006;STMG2101.dbf
9868909;313510;MG;0006;MG-0006;STMG2101.dbf
9914102;313510;MG;0006;MG-0006;STMG2101.dbf
9918418;313510;MG;;;STMG2101.dbf
9925295;313510;MG;0006;MG-0006;STMG2101.dbf
9930701;313510;MG;;;STMG2101.dbf
9930779;313510;MG;0006;MG-0006;STMG2101.dbf
9931309;313510;MG;;;STMG2101.dbf
9931384;313510;MG;;;STMG2101.dbf
9934170;313510;MG;0006;MG-0006;STMG2101.dbf
9950753;313510;MG;0006;MG-0006;STMG2101.dbf
9978372;313510;MG;0006;MG-0006;STMG2101.dbf
9983821;313510;MG;0006;MG-0006;STMG2101.dbf
9985832;313510;MG;0006;MG-0006;STMG2101.dbf
9999779;313510;MG;0006;MG-0006;STMG2101.dbf
0109088;313520;MG;;;STMG2101.dbf
0155837;313520;MG;;;STMG2101.dbf
0163910;313520;MG;;;STMG2101.dbf
0175137;313520;MG;;;STMG2101.dbf
0185930;313520;MG;;;STMG2101.dbf
0247979;313520;MG;;;STMG2101.dbf
0492000;313520;MG;0030;MG-0030;STMG2101.dbf
2104229;313520;MG;0030;MG-0030;STMG2101.dbf
2104288;313520;MG;0030;MG-0030;STMG2101.dbf
2104393;313520;MG;0030;MG-0030;STMG2101.dbf
2104407;313520;MG;0030;MG-0030;STMG2101.dbf
2200597;313520;MG;0030;MG-0030;STMG2101.dbf
2200619;313520;MG;0030;MG-0030;STMG2101.dbf
2204223;313520;MG;0030;MG-0030;STMG2101.dbf
2204258;313520;MG;0030;MG-0030;STMG2101.dbf
2204266;313520;MG;0030;MG-0030;STMG2101.dbf
2204290;313520;MG;0030;MG-0030;STMG2101.dbf
2204312;313520;MG;0030;MG-0030;STMG2101.dbf
2204320;313520;MG;0030;MG-0030;STMG2101.dbf
2204355;313520;MG;0030;MG-0030;STMG2101.dbf
2204363;313520;MG;0030;MG-0030;STMG2101.dbf
2204371;313520;MG;0030;MG-0030;STMG2101.dbf
2204398;313520;MG;0030;MG-0030;STMG2101.dbf
2204622;313520;MG;0030;MG-0030;STMG2101.dbf
2768372;313520;MG;0030;MG-0030;STMG2101.dbf
2768380;313520;MG;0030;MG-0030;STMG2101.dbf
2772477;313520;MG;;;STMG2101.dbf
3928179;313520;MG;0029;MG-0029;STMG2101.dbf
5049067;313520;MG;0029;MG-0029;STMG2101.dbf
5137772;313520;MG;0029;MG-0029;STMG2101.dbf
5184533;313520;MG;0029;MG-0029;STMG2101.dbf
5184614;313520;MG;0029;MG-0029;STMG2101.dbf
5184630;313520;MG;0029;MG-0029;STMG2101.dbf
5184657;313520;MG;0029;MG-0029;STMG2101.dbf
5188628;313520;MG;0030;MG-0030;STMG2101.dbf
5202698;313520;MG;0029;MG-0029;STMG2101.dbf
5284775;313520;MG;0029;MG-0029;STMG2101.dbf
5307759;313520;MG;0029;MG-0029;STMG2101.dbf
5426685;313520;MG;;;STMG2101.dbf
5426715;313520;MG;;;STMG2101.dbf
5432294;313520;MG;;;STMG2101.dbf
5501776;313520;MG;0029;MG-0029;STMG2101.dbf
5558522;313520;MG;0029;MG-0029;STMG2101.dbf
5596033;313520;MG;;;STMG2101.dbf
5596076;313520;MG;;;STMG2101.dbf
5616409;313520;MG;;;STMG2101.dbf
5617227;313520;MG;;;STMG2101.dbf
5723736;313520;MG;;;STMG2101.dbf
5730910;313520;MG;;;STMG2101.dbf
5735149;313520;MG;;;STMG2101.dbf
5735211;313520;MG;;;STMG2101.dbf
5936969;313520;MG;;;STMG2101.dbf
5945984;313520;MG;;;STMG2101.dbf
6019056;313520;MG;;;STMG2101.dbf
6033407;313520;MG;;;STMG2101.dbf
6192572;313520;MG;;;STMG2101.dbf
6193412;313520;MG;;;STMG2101.dbf
6228577;313520;MG;;;STMG2101.dbf
6294898;313520;MG;;;STMG2101.dbf
6294901;313520;MG;;;STMG2101.dbf
6332021;313520;MG;;;STMG2101.dbf
6337309;313520;MG;;;STMG2101.dbf
6436218;313520;MG;;;STMG2101.dbf
6449360;313520;MG;;;STMG2101.dbf
6605923;313520;MG;;;STMG2101.dbf
6650899;313520;MG;;;STMG2101.dbf
6651100;313520;MG;;;STMG2101.dbf
6705863;313520;MG;;;STMG2101.dbf
6772773;313520;MG;;;STMG2101.dbf
6784054;313520;MG;;;STMG2101.dbf
6789676;313520;MG;;;STMG2101.dbf
6843557;313520;MG;;;STMG2101.dbf
6930875;313520;MG;;;STMG2101.dbf
7077068;313520;MG;;;STMG2101.dbf
7097557;313520;MG;;;STMG2101.dbf
7109415;313520;MG;;;STMG2101.dbf
7121547;313520;MG;;;STMG2101.dbf
7134894;313520;MG;;;STMG2101.dbf
7203322;313520;MG;;;STMG2101.dbf
7203330;313520;MG;;;STMG2101.dbf
7211805;313520;MG;;;STMG2101.dbf
7216564;313520;MG;0030;MG-0030;STMG2101.dbf
7217749;313520;MG;;;STMG2101.dbf
7217773;313520;MG;;;STMG2101.dbf
7231660;313520;MG;;;STMG2101.dbf
7235682;313520;MG;;;STMG2101.dbf
7242697;313520;MG;;;STMG2101.dbf
7280343;313520;MG;;;STMG2101.dbf
7293879;313520;MG;;;STMG2101.dbf
7316577;313520;MG;;;STMG2101.dbf
7355580;313520;MG;;;STMG2101.dbf
7361777;313520;MG;;;STMG2101.dbf
7396694;313520;MG;;;STMG2101.dbf
7413599;313520;MG;;;STMG2101.dbf
7489579;313520;MG;;;STMG2101.dbf
7548508;313520;MG;;;STMG2101.dbf
7559976;313520;MG;;;STMG2101.dbf
7569475;313520;MG;;;STMG2101.dbf
7569491;313520;MG;;;STMG2101.dbf
7699565;313520;MG;0030;MG-0030;STMG2101.dbf
7719078;313520;MG;;;STMG2101.dbf
7739400;313520;MG;0030;MG-0030;STMG2101.dbf
7761104;313520;MG;;;STMG2101.dbf
7786980;313520;MG;;;STMG2101.dbf
7813678;313520;MG;;;STMG2101.dbf
7826788;313520;MG;;;STMG2101.dbf
7843887;313520;MG;;;STMG2101.dbf
7971893;313520;MG;;;STMG2101.dbf
9014977;313520;MG;;;STMG2101.dbf
9108424;313520;MG;;;STMG2101.dbf
9136428;313520;MG;;;STMG2101.dbf
9175040;313520;MG;;;STMG2101.dbf
9224904;313520;MG;;;STMG2101.dbf
9227172;313520;MG;;;STMG2101.dbf
9228713;313520;MG;;;STMG2101.dbf
9316132;313520;MG;;;STMG2101.dbf
9361642;313520;MG;;;STMG2101.dbf
9406271;313520;MG;;;STMG2101.dbf
9453644;313520;MG;;;STMG2101.dbf
9459294;313520;MG;;;STMG2101.dbf
9510567;313520;MG;;;STMG2101.dbf
9777539;313520;MG;;;STMG2101.dbf
9783717;313520;MG;;;STMG2101.dbf
9793194;313520;MG;;;STMG2101.dbf
9832084;313520;MG;;;STMG2101.dbf
0480800;313530;MG;;;STMG2101.dbf
2160676;313530;MG;0015;MG-0015;STMG2101.dbf
2160684;313530;MG;0015;MG-0015;STMG2101.dbf
6515975;313530;MG;0015;MG-0015;STMG2101.dbf
7348967;313530;MG;;;STMG2101.dbf
9205225;313530;MG;;;STMG2101.dbf
9211985;313530;MG;;;STMG2101.dbf
2172518;313535;MG;0030;MG-0030;STMG2101.dbf
2172526;313535;MG;0029;MG-0029;STMG2101.dbf
2172534;313535;MG;0029;MG-0029;STMG2101.dbf
2172550;313535;MG;0029;MG-0029;STMG2101.dbf
2204401;313535;MG;0029;MG-0029;STMG2101.dbf
6538134;313535;MG;0029;MG-0029;STMG2101.dbf
6586015;313535;MG;0029;MG-0029;STMG2101.dbf
6929788;313535;MG;0029;MG-0029;STMG2101.dbf
6931332;313535;MG;0029;MG-0029;STMG2101.dbf
6931359;313535;MG;0029;MG-0029;STMG2101.dbf
7397356;313535;MG;;;STMG2101.dbf
7460120;313535;MG;;;STMG2101.dbf
7877188;313535;MG;;;STMG2101.dbf
9291849;313535;MG;;;STMG2101.dbf
2202506;313540;MG;0003;MG-0003;STMG2101.dbf
2202522;313540;MG;0003;MG-0003;STMG2101.dbf
2202549;313540;MG;0003;MG-0003;STMG2101.dbf
2213516;313540;MG;0003;MG-0003;STMG2101.dbf
6487955;313540;MG;;;STMG2101.dbf
6487998;313540;MG;;;STMG2101.dbf
6524478;313540;MG;;;STMG2101.dbf
6682278;313540;MG;;;STMG2101.dbf
7012624;313540;MG;;;STMG2101.dbf
7693494;313540;MG;;;STMG2101.dbf
0502855;313545;MG;;;STMG2101.dbf
4041437;313545;MG;0004;MG-0004;STMG2101.dbf
7164920;313545;MG;0004;MG-0004;STMG2101.dbf
7166753;313545;MG;;;STMG2101.dbf
7167024;313545;MG;;;STMG2101.dbf
7167113;313545;MG;;;STMG2101.dbf
7167148;313545;MG;;;STMG2101.dbf
7406703;313545;MG;0004;MG-0004;STMG2101.dbf
7674554;313545;MG;;;STMG2101.dbf
2100339;313550;MG;0008;MG-0008;STMG2101.dbf
2168464;313550;MG;0008;MG-0008;STMG2101.dbf
2168472;313550;MG;0008;MG-0008;STMG2101.dbf
2168480;313550;MG;0008;MG-0008;STMG2101.dbf
2168499;313550;MG;0008;MG-0008;STMG2101.dbf
2168561;313550;MG;0008;MG-0008;STMG2101.dbf
3127257;313550;MG;0008;MG-0008;STMG2101.dbf
3127265;313550;MG;0008;MG-0008;STMG2101.dbf
3127281;313550;MG;0008;MG-0008;STMG2101.dbf
4041445;313550;MG;0008;MG-0008;STMG2101.dbf
5382114;313550;MG;0008;MG-0008;STMG2101.dbf
6381995;313550;MG;0008;MG-0008;STMG2101.dbf
6512364;313550;MG;0008;MG-0008;STMG2101.dbf
6904440;313550;MG;0008;MG-0008;STMG2101.dbf
7733631;313550;MG;0008;MG-0008;STMG2101.dbf
9077065;313550;MG;0008;MG-0008;STMG2101.dbf
2200511;313560;MG;0006;MG-0006;STMG2101.dbf
2203278;313560;MG;0006;MG-0006;STMG2101.dbf
2203294;313560;MG;0006;MG-0006;STMG2101.dbf
2203308;313560;MG;0006;MG-0006;STMG2101.dbf
2203316;313560;MG;0006;MG-0006;STMG2101.dbf
6226876;313560;MG;0006;MG-0006;STMG2101.dbf
6493963;313560;MG;0006;MG-0006;STMG2101.dbf
6493971;313560;MG;0006;MG-0006;STMG2101.dbf
6858546;313560;MG;0006;MG-0006;STMG2101.dbf
7425015;313560;MG;;;STMG2101.dbf
7526547;313560;MG;;;STMG2101.dbf
9638350;313560;MG;;;STMG2101.dbf
0071714;313570;MG;;;STMG2101.dbf
2155648;313570;MG;0014;MG-0014;STMG2101.dbf
6516025;313570;MG;0014;MG-0014;STMG2101.dbf
7511566;313570;MG;0014;MG-0014;STMG2101.dbf
9671803;313570;MG;0014;MG-0014;STMG2101.dbf
9827846;313570;MG;;;STMG2101.dbf
0038350;313580;MG;0019;MG-0019;STMG2101.dbf
0157465;313580;MG;;;STMG2101.dbf
0175986;313580;MG;;;STMG2101.dbf
0242195;313580;MG;;;STMG2101.dbf
0246638;313580;MG;;;STMG2101.dbf
2119870;313580;MG;0019;MG-0019;STMG2101.dbf
2119889;313580;MG;0019;MG-0019;STMG2101.dbf
2119897;313580;MG;0019;MG-0019;STMG2101.dbf
2119900;313580;MG;0019;MG-0019;STMG2101.dbf
2120410;313580;MG;0019;MG-0019;STMG2101.dbf
3423298;313580;MG;;;STMG2101.dbf
3659038;313580;MG;0019;MG-0019;STMG2101.dbf
3662705;313580;MG;;;STMG2101.dbf
3963810;313580;MG;0019;MG-0019;STMG2101.dbf
4041453;313580;MG;0019;MG-0019;STMG2101.dbf
4041488;313580;MG;0019;MG-0019;STMG2101.dbf
4041496;313580;MG;0019;MG-0019;STMG2101.dbf
5224381;313580;MG;0019;MG-0019;STMG2101.dbf
5304695;313580;MG;0019;MG-0019;STMG2101.dbf
6033822;313580;MG;0019;MG-0019;STMG2101.dbf
6200397;313580;MG;0019;MG-0019;STMG2101.dbf
6314392;313580;MG;0019;MG-0019;STMG2101.dbf
6323405;313580;MG;0019;MG-0019;STMG2101.dbf
6335616;313580;MG;0019;MG-0019;STMG2101.dbf
6335721;313580;MG;0019;MG-0019;STMG2101.dbf
6781500;313580;MG;;;STMG2101.dbf
6781519;313580;MG;0019;MG-0019;STMG2101.dbf
6972608;313580;MG;0019;MG-0019;STMG2101.dbf
7132549;313580;MG;0019;MG-0019;STMG2101.dbf
7464207;313580;MG;;;STMG2101.dbf
7503342;313580;MG;;;STMG2101.dbf
7558252;313580;MG;;;STMG2101.dbf
7664826;313580;MG;0019;MG-0019;STMG2101.dbf
9110917;313580;MG;0019;MG-0019;STMG2101.dbf
9290745;313580;MG;0019;MG-0019;STMG2101.dbf
9311130;313580;MG;;;STMG2101.dbf
9311149;313580;MG;;;STMG2101.dbf
9375155;313580;MG;;;STMG2101.dbf
9459626;313580;MG;0019;MG-0019;STMG2101.dbf
9526099;313580;MG;;;STMG2101.dbf
9626611;313580;MG;;;STMG2101.dbf
2794241;313590;MG;0011;MG-0011;STMG2101.dbf
5360528;313590;MG;0011;MG-0011;STMG2101.dbf
6991777;313590;MG;;;STMG2101.dbf
7076096;313590;MG;;;STMG2101.dbf
7389469;313590;MG;0011;MG-0011;STMG2101.dbf
0228796;313600;MG;0019;MG-0019;STMG2101.dbf
0261025;313600;MG;0019;MG-0019;STMG2101.dbf
0297917;313600;MG;0019;MG-0019;STMG2101.dbf
2120151;313600;MG;0019;MG-0019;STMG2101.dbf
2139057;313600;MG;0019;MG-0019;STMG2101.dbf
2195232;313600;MG;0019;MG-0019;STMG2101.dbf
2760118;313600;MG;0019;MG-0019;STMG2101.dbf
2776340;313600;MG;0019;MG-0019;STMG2101.dbf
2776413;313600;MG;0019;MG-0019;STMG2101.dbf
2776472;313600;MG;0019;MG-0019;STMG2101.dbf
6512127;313600;MG;;;STMG2101.dbf
7208014;313600;MG;0019;MG-0019;STMG2101.dbf
7262876;313600;MG;0019;MG-0019;STMG2101.dbf
7262973;313600;MG;0019;MG-0019;STMG2101.dbf
7767528;313600;MG;0019;MG-0019;STMG2101.dbf
9110909;313600;MG;0019;MG-0019;STMG2101.dbf
9473521;313600;MG;0019;MG-0019;STMG2101.dbf
9605118;313600;MG;;;STMG2101.dbf
9653163;313600;MG;;;STMG2101.dbf
2140381;313610;MG;0023;MG-0023;STMG2101.dbf
3563138;313610;MG;0023;MG-0023;STMG2101.dbf
3605728;313610;MG;0023;MG-0023;STMG2101.dbf
6544509;313610;MG;0023;MG-0023;STMG2101.dbf
7589190;313610;MG;;;STMG2101.dbf
0050423;313620;MG;;;STMG2101.dbf
0064254;313620;MG;;;STMG2101.dbf
0064270;313620;MG;;;STMG2101.dbf
0074616;313620;MG;;;STMG2101.dbf
0107530;313620;MG;;;STMG2101.dbf
0135542;313620;MG;;;STMG2101.dbf
0135577;313620;MG;;;STMG2101.dbf
0182931;313620;MG;;;STMG2101.dbf
