location_id;node_id
410690;municipality:410690
410710;municipality:410710
410730;municipality:410730
410765;municipality:410765
410830;municipality:410830
410880;municipality:410880
410940;municipality:410940
410980;municipality:410980
411050;municipality:411050
411140;municipality:411140
411150;municipality:411150
411180;municipality:411180
411190;municipality:411190
411230;municipality:411230
411290;municipality:411290
411350;municipality:411350
411370;municipality:411370
411520;municipality:411520
411560;municipality:411560
411690;municipality:411690
411790;municipality:411790
411840;municipality:411840
411980;municipality:411980
411990;municipality:411990
412100;municipality:412100
412240;municipality:412240
412320;municipality:412320
412330;municipality:412330
412400;municipality:412400
412410;municipality:412410
412625;municipality:412625
412630;municipality:412630
412680;municipality:412680
412710;municipality:412710
412770;municipality:412770
412810;municipality:412810
420240;municipality:420240
420280;municipality:420280
420290;municipality:420290
420430;municipality:420430
420460;municipality:420460
420540;municipality:420540
420550;municipality:420550
420700;municipality:420700
420820;municipality:420820
420890;municipality:420890
420910;municipality:420910
420930;municipality:420930
421050;municipality:421050
421130;municipality:421130
421190;municipality:421190
421250;municipality:421250
421290;municipality:421290
421480;municipality:421480
421580;municipality:421580
421630;municipality:421630
421650;municipality:421650
421690;municipality:421690
421820;municipality:421820
421970;municipality:421970
430105;municipality:430105
430510;municipality:430510
430770;municipality:430770
431310;municipality:431310
431337;municipality:431337
431410;municipality:431410
431710;municipality:431710
432250;municipality:432250
500020;municipality:500020
500025;municipality:500025
500060;municipality:500060
500080;municipality:500080
500085;municipality:500085
500100;municipality:500100
500110;municipality:500110
500190;municipality:500190
500200;municipality:500200
500210;municipality:500210
500220;municipality:500220
500230;municipality:500230
500270;municipality:500270
500280;municipality:500280
500290;municipality:500290
500295;municipality:500295
500315;municipality:500315
500320;municipality:500320
500325;municipality:500325
500345;municipality:500345
500348;municipality:500348
500370;municipality:500370
500400;municipality:500400
500450;municipality:500450
500460;municipality:500460
500470;municipality:500470
500500;municipality:500500
500510;municipality:500510
500520;municipality:500520
500540;municipality:500540
500600;municipality:500600
500620;municipality:500620
500630;municipality:500630
500660;municipality:500660
500720;municipality:500720
500769;municipality:500769
500780;municipality:500780
500790;municipality:500790
500830;municipality:500830
510020;municipality:510020
510025;municipality:510025
510060;municipality:510060
510180;municipality:510180
510250;municipality:510250
510267;municipality:510267
510330;municipality:510330
510340;municipality:510340
510390;municipality:510390
510452;municipality:510452
510460;municipality:510460
510510;municipality:510510
510525;municipality:510525
510558;municipality:510558
510615;municipality:510615
510625;municipality:510625
510627;municipality:510627
510628;municipality:510628
510629;municipality:510629
