distance_min_km,source_node_id,source_name,source_municipality_code,source_health_region_id,total_flow,target_facilities,top_target_node_id,top_target_name,top_target_flow,top_target_share,cross_health_region_flow,cross_health_region_share,cross_uf_flow,cross_uf_share,weighted_mean_distance_km,max_edge_distance_km
50.0,municipality:354140,Presidente Prudente - SP,354140,SP-0216,430.0,24,facility:2078139,SANTA CASA DE PRESIDENTE VENCESLAU,79.0,0.183721,343.0,0.797674,15.0,0.034884,213.099177,778.494579
50.0,municipality:291550,Itajuípe - BA,291550,BA-0007,74.0,8,facility:2601710,HOSPITAL DR OSVALDO VALVERDE,15.0,0.202703,59.0,0.797297,0.0,0.0,167.972171,216.526712
50.0,municipality:220887,Ribeira do Piauí - PI,220887,PI-0011,133.0,6,facility:2365146,HOSPITAL REGIONAL TIBERIO NUNES,88.0,0.661654,106.0,0.796992,0.0,0.0,135.580488,316.34444
50.0,municipality:220198,Brejo do Piauí - PI,220198,PI-0011,133.0,7,facility:2365146,HOSPITAL REGIONAL TIBERIO NUNES,58.0,0.43609,106.0,0.796992,0.0,0.0,183.347956,369.207559
50.0,municipality:320500,Serra - ES,320500,ES-0001,609.0,33,facility:2448637,SANTA CASA,95.0,0.155993,485.0,0.796388,138.0,0.226601,200.150162,1093.021924
50.0,municipality:314060,Materlândia - MG,314060,MG-0004,54.0,4,facility:0026794,HOSPITAL SOFIA FELDMAN,18.0,0.333333,43.0,0.796296,0.0,0.0,139.76761,187.317938
50.0,municipality:430850,Frederico Westphalen - RS,430850,RS-0019,362.0,9,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,140.0,0.38674,288.0,0.79558,0.0,0.0,127.263023,366.185263
50.0,municipality:261500,Taquaritinga do Norte - PE,261500,PE-0004,420.0,18,facility:2427419,HOSPITAL REGIONAL DO AGRESTE DR WALDEMIRO FERREIRA,86.0,0.204762,334.0,0.795238,7.0,0.016667,117.456771,139.749128
50.0,municipality:316730,Silveirânia - MG,316730,MG-0018,39.0,5,facility:2111624,HOSPITAL REGIONAL JOAO PENIDO,13.0,0.333333,31.0,0.794872,0.0,0.0,83.591585,155.100417
50.0,municipality:412520,São Jorge d'Oeste - PR,412520,PR-0008,112.0,7,facility:2737434,CEONC,33.0,0.294643,89.0,0.794643,0.0,0.0,149.982216,369.930991
50.0,municipality:293350,Wenceslau Guimarães - BA,293350,BA-0005,336.0,17,facility:2525933,HOSPITAL DR HEITOR GUEDES DE MELLO,69.0,0.205357,267.0,0.794643,0.0,0.0,108.494992,151.840441
50.0,municipality:500290,Cassilândia - MS,500290,MS-0008,243.0,9,facility:0009717,SANTA CASA,90.0,0.37037,193.0,0.794239,29.0,0.119342,258.266191,410.805594
50.0,municipality:520970,Hidrolândia - GO,520970,GO-0001,34.0,4,facility:2589265,HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS,17.0,0.5,27.0,0.794118,10.0,0.294118,612.795796,1771.498568
50.0,municipality:521080,Itajá - GO,521080,GO-0015,97.0,11,facility:6665322,HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO,20.0,0.206186,77.0,0.793814,13.0,0.134021,260.028064,352.577375
50.0,municipality:240010,Acari - RN,240010,RN-0004,261.0,10,facility:2653923,HOSPITAL MONSENHOR WALFREDO GURGEL,66.0,0.252874,207.0,0.793103,0.0,0.0,145.228234,175.185031
50.0,municipality:314970,Perdigão - MG,314970,MG-0015,77.0,6,facility:0027014,SANTA CASA DE BELO HORIZONTE,24.0,0.311688,61.0,0.792208,0.0,0.0,106.167136,120.067703
50.0,municipality:291280,Ibirapuã - BA,291280,BA-0009,48.0,6,facility:2192896,HOSPITAL METROPOLITANO ODILON BEHRENS HOB,11.0,0.229167,38.0,0.791667,23.0,0.479167,292.104344,554.671364
50.0,municipality:430064,Ametista do Sul - RS,430064,RS-0019,139.0,6,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,62.0,0.446043,110.0,0.791367,0.0,0.0,104.885556,126.243207
50.0,municipality:171150,Jaú do Tocantins - TO,171150,TO-0001,129.0,3,facility:2786109,HOSPITAL REGIONAL DE GURUPI,102.0,0.790698,102.0,0.790698,0.0,0.0,137.951689,289.166338
50.0,municipality:251350,Santana de Mangueira - PB,251350,PB-0007,43.0,5,facility:2605473,COMPLEXO HOSPITALAR DEP JANDUHY CARNEIRO,15.0,0.348837,34.0,0.790698,0.0,0.0,158.269958,273.654418
50.0,municipality:313930,Manga - MG,313930,MG-0030,385.0,10,facility:2149990,HOSPITAL SANTA CASA DE MONTES CLAROS,96.0,0.249351,304.0,0.78961,0.0,0.0,202.088471,586.972221
50.0,municipality:420520,Erval Velho - SC,420520,SC-0007,38.0,5,facility:2537788,HOSPITAL REGIONAL DO OESTE,12.0,0.315789,30.0,0.789474,0.0,0.0,179.533482,286.71316
50.0,municipality:290550,Caldeirão Grande - BA,290550,BA-0016,170.0,17,facility:2498421,HOSPITAL PORTUGUES HOSPITAL PADRE PAULO FELBER,36.0,0.211765,134.0,0.788235,18.0,0.105882,190.86043,287.768743
50.0,municipality:520540,Ceres - GO,520540,GO-0004,240.0,17,facility:2337525,IMEC INSTITUTO MEDICO CERES,43.0,0.179167,189.0,0.7875,0.0,0.0,130.444995,211.481687
50.0,municipality:150120,Baião - PA,150120,PA-0013,506.0,22,facility:4005775,HOSPITAL MARADEI,72.0,0.142292,398.0,0.786561,0.0,0.0,188.797023,247.846752
50.0,municipality:520915,Gouvelândia - GO,520915,GO-0006,28.0,4,facility:6665322,HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO,10.0,0.357143,22.0,0.785714,0.0,0.0,148.926304,224.133919
50.0,municipality:172049,São Valério - TO,172049,TO-0001,191.0,5,facility:2786109,HOSPITAL REGIONAL DE GURUPI,150.0,0.78534,150.0,0.78534,0.0,0.0,113.844404,183.553335
50.0,municipality:250110,Areia - PB,250110,PB-0003,65.0,7,facility:2593262,HOSPITAL DE EMERGENCIA E TRAUMA SENADOR HUMBERTO LUCENA,16.0,0.246154,51.0,0.784615,11.0,0.169231,95.626363,153.219473
50.0,municipality:431880,São Lourenço do Sul - RS,431880,RS-0003,538.0,13,facility:2253046,UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA,86.0,0.159851,422.0,0.784387,0.0,0.0,94.656808,244.17127
50.0,municipality:420535,Flor do Sertão - SC,420535,SC-0005,37.0,3,facility:2537788,HOSPITAL REGIONAL DO OESTE,23.0,0.621622,29.0,0.783784,0.0,0.0,96.339286,131.184595
50.0,municipality:412015,Porto Barreiro - PR,412015,PR-0005,74.0,5,facility:2737434,CEONC,45.0,0.608108,58.0,0.783784,0.0,0.0,133.894041,313.670824
50.0,municipality:250780,Junco do Seridó - PB,250780,PB-0006,171.0,10,facility:2592568,HOSPITAL REGIONAL SENADOR RUI CARNEIRO,41.0,0.239766,134.0,0.783626,11.0,0.064327,108.482327,239.624268
50.0,municipality:292467,Piraí do Norte - BA,292467,BA-0005,120.0,11,facility:2525933,HOSPITAL DR HEITOR GUEDES DE MELLO,26.0,0.216667,94.0,0.783333,0.0,0.0,102.677086,134.825198
50.0,municipality:291720,Ituaçu - BA,291720,BA-0019,442.0,15,facility:2386569,HOSPITAL MUNICIPAL PROF MAGALHAES NETO,96.0,0.217195,346.0,0.782805,0.0,0.0,163.801531,327.541812
50.0,municipality:430450,Canguçu - RS,430450,RS-0003,774.0,11,facility:2253046,UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA,191.0,0.24677,605.0,0.781654,0.0,0.0,85.482961,196.839609
50.0,municipality:320220,Fundão - ES,320220,ES-0001,59.0,4,facility:2448637,SANTA CASA,24.0,0.40678,46.0,0.779661,0.0,0.0,72.797047,148.452124
50.0,municipality:292190,Mucugê - BA,292190,BA-0027,254.0,13,facility:2510391,HOSPITAL REGIONAL DE RUY BARBOSA,69.0,0.271654,198.0,0.779528,10.0,0.03937,233.827304,1269.869519
50.0,municipality:150495,Nova Esperança do Piriá - PA,150495,PA-0005,569.0,20,facility:2752700,SANTA CASA DE MISERICORDIA DO PARA,73.0,0.128295,443.0,0.778559,0.0,0.0,164.572319,234.113075
50.0,municipality:330340,Nova Friburgo - RJ,330340,RJ-0207,1043.0,34,facility:6586767,SES RJ HOSPITAL DE TRAUMATOLOGIA E ORTOPEDIA DONA LINDU,214.0,0.205177,812.0,0.778523,11.0,0.010547,90.698177,447.618386
50.0,municipality:520993,Inaciolândia - GO,520993,GO-0006,167.0,11,facility:2360470,HOSPITAL MUNICIPAL ANTONIO MARTINS DA COSTA,50.0,0.299401,130.0,0.778443,7.0,0.041916,133.32525,267.454715
50.0,municipality:430185,Barra do Guarita - RS,430185,RS-0019,27.0,3,facility:2261057,HOSPITAL DE CLINICAS IJUI,11.0,0.407407,21.0,0.777778,0.0,0.0,130.903799,177.121473
50.0,municipality:311400,Carmo da Mata - MG,311400,MG-0015,45.0,5,facility:0027014,SANTA CASA DE BELO HORIZONTE,17.0,0.377778,35.0,0.777778,0.0,0.0,109.986692,129.864382
50.0,municipality:353930,Pirassununga - SP,353930,SP-0210,445.0,13,facility:2083086,HOSPITAL AMARAL CARVALHO JAU,180.0,0.404494,346.0,0.777528,0.0,0.0,119.578586,201.726311
50.0,municipality:311160,Campos Gerais - MG,311160,MG-0021,85.0,7,facility:2129566,HOSPITAL SANTA LUCIA HOSPITAL DO CORACAO,41.0,0.482353,66.0,0.776471,0.0,0.0,110.259762,240.920996
50.0,municipality:432180,Três de Maio - RS,432180,RS-0014,85.0,6,facility:2261057,HOSPITAL DE CLINICAS IJUI,27.0,0.317647,66.0,0.776471,0.0,0.0,143.939926,392.670111
50.0,municipality:250470,Congo - PB,250470,PB-0005,98.0,7,facility:2336812,HOSPITAL DISTRITAL SANTA FILOMENA,22.0,0.22449,76.0,0.77551,0.0,0.0,91.395529,106.010052
50.0,municipality:354600,Santa Branca - SP,354600,SP-0217,40.0,4,facility:3126838,HOSPITAL REGIONAL DO VALE DO PARAIBA,14.0,0.35,31.0,0.775,0.0,0.0,55.397601,73.788538
50.0,municipality:432260,Venâncio Aires - RS,432260,RS-0013,256.0,13,facility:2237601,HOSPITAL DE CLINICAS,59.0,0.230469,198.0,0.773438,0.0,0.0,95.837697,148.286481
50.0,municipality:317180,Virginópolis - MG,317180,MG-0009,171.0,11,facility:0027014,SANTA CASA DE BELO HORIZONTE,45.0,0.263158,132.0,0.77193,0.0,0.0,163.921478,192.915692
50.0,municipality:290430,Brejões - BA,290430,BA-0013,127.0,13,facility:6923356,SANTA CASA DE MISERICORDIA SAO JUDAS TADEU,29.0,0.228346,98.0,0.771654,0.0,0.0,127.606767,209.272153
50.0,municipality:291230,Ibicuí - BA,291230,BA-0014,315.0,15,facility:2417189,HOSPITAL CRISTO REDENTOR,72.0,0.228571,243.0,0.771429,25.0,0.079365,165.558839,909.78456
50.0,municipality:171660,Peixe - TO,171660,TO-0001,328.0,4,facility:2786109,HOSPITAL REGIONAL DE GURUPI,241.0,0.734756,253.0,0.771341,12.0,0.036585,128.407794,951.550114
50.0,municipality:291490,Itacaré - BA,291490,BA-0006,83.0,7,facility:7518846,ISCJ INSTITUTO SAGRADO CORACAO DE JESUS,19.0,0.228916,64.0,0.771084,0.0,0.0,125.388375,171.901639
50.0,municipality:210490,Guimarães - MA,210490,MA-0006,96.0,9,facility:7826060,HOSPITAL MACRORREGIONAL DA BAIXADA DR JACKSON LAGO,22.0,0.229167,74.0,0.770833,0.0,0.0,60.765804,65.673248
50.0,municipality:431930,São Paulo das Missões - RS,431930,RS-0014,87.0,5,facility:2259907,HOSPITAL REGIONAL DAS MISSOES,47.0,0.54023,67.0,0.770115,0.0,0.0,111.13552,431.918852
50.0,municipality:430890,Getúlio Vargas - RS,430890,RS-0011,147.0,6,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,63.0,0.428571,113.0,0.768707,0.0,0.0,64.132688,260.95268
50.0,municipality:291210,Ibicaraí - BA,291210,BA-0007,116.0,6,facility:9388133,HOSPITAL REGIONAL COSTA DO CACAU,68.0,0.586207,89.0,0.767241,0.0,0.0,75.257952,238.165335
50.0,municipality:350360,Areiópolis - SP,350360,SP-0206,30.0,3,facility:2090236,FUNDACAO PIO XII BARRETOS,18.0,0.6,23.0,0.766667,0.0,0.0,171.93714,231.175608
50.0,municipality:430020,Ajuricaba - RS,430020,RS-0017,30.0,4,facility:2259907,HOSPITAL REGIONAL DAS MISSOES,11.0,0.366667,23.0,0.766667,0.0,0.0,114.18626,318.938115
50.0,municipality:320100,Boa Esperança - ES,320100,ES-0003,684.0,13,facility:2550687,HOSPITAL DR ROBERTO ARNIZAUT SILVARES,407.0,0.595029,524.0,0.766082,0.0,0.0,91.066223,207.004152
50.0,municipality:210880,Pirapemas - MA,210880,MA-0003,286.0,14,facility:2530236,HOSPITAL REGIONAL ADELIA MATOS FONSECA,67.0,0.234266,219.0,0.765734,0.0,0.0,118.496399,180.599519
50.0,municipality:522050,Serranópolis - GO,522050,GO-0014,175.0,13,facility:6665322,HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO,51.0,0.291429,134.0,0.765714,21.0,0.12,249.118622,983.482644
50.0,municipality:171889,Santa Rita do Tocantins - TO,171889,TO-0001,72.0,2,facility:2786109,HOSPITAL REGIONAL DE GURUPI,55.0,0.763889,55.0,0.763889,0.0,0.0,99.168041,136.72895
50.0,municipality:150330,Igarapé-Miri - PA,150330,PA-0006,896.0,18,facility:9461493,HOSPITAL REGIONAL PUBLICO MATERNO INFANTIL DE BARCARENA,212.0,0.236607,684.0,0.763393,0.0,0.0,98.151861,117.360373
50.0,municipality:520815,Gameleira de Goiás - GO,520815,GO-0003,21.0,3,facility:2338424,HOSPITAL DAS CLINICAS,10.0,0.47619,16.0,0.761905,0.0,0.0,69.483376,72.923917
50.0,municipality:431065,Itati - RS,431065,RS-0018,21.0,3,facility:2237253,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE,8.0,0.380952,16.0,0.761905,0.0,0.0,105.551965,120.119272
50.0,municipality:411540,Marmeleiro - PR,411540,PR-0008,88.0,9,facility:7039344,INSTITUTO SAO RAFAEL,17.0,0.193182,67.0,0.761364,0.0,0.0,226.330026,394.176148
50.0,municipality:210370,Cururupu - MA,210370,MA-0006,289.0,12,facility:7826060,HOSPITAL MACRORREGIONAL DA BAIXADA DR JACKSON LAGO,69.0,0.238754,220.0,0.761246,0.0,0.0,106.468802,117.123157
50.0,municipality:330285,Mesquita - RJ,330285,RJ-0033,92.0,4,facility:2269880,HOSPITAL GERAL DE BONSUCESSO RJ,51.0,0.554348,70.0,0.76087,0.0,0.0,69.35326,75.801023
50.0,municipality:351630,Francisco Morato - SP,351630,SP-0201,46.0,6,facility:2080680,HOSPITAL DAS CLINICAS LUZIA DE PINHO MELO,11.0,0.23913,35.0,0.76087,7.0,0.152174,181.178772,872.711995
50.0,municipality:291790,Jandaíra - BA,291790,BA-0003,171.0,11,facility:6901743,HOSPITAL REGIONAL DE ESTANCIA JESSE FONTES,51.0,0.298246,130.0,0.760234,85.0,0.497076,114.90273,184.798457
50.0,municipality:310200,Alterosa - MG,310200,MG-0021,75.0,3,facility:2129566,HOSPITAL SANTA LUCIA HOSPITAL DO CORACAO,52.0,0.693333,57.0,0.76,0.0,0.0,73.518099,76.212531
50.0,municipality:430950,Guarani das Missões - RS,430950,RS-0012,25.0,3,facility:2261057,HOSPITAL DE CLINICAS IJUI,14.0,0.56,19.0,0.76,0.0,0.0,153.21022,388.600988
50.0,municipality:310350,Araguari - MG,310350,MG-0012,58.0,6,facility:2673916,SARAH BRASILIA,19.0,0.327586,44.0,0.758621,44.0,0.758621,264.908176,577.776755
50.0,municipality:260290,Cabo de Santo Agostinho - PE,260290,PE-0001,58.0,5,facility:2315343,HVU HOSPITAL VALE DO UNA,16.0,0.275862,44.0,0.758621,0.0,0.0,69.527406,88.056953
50.0,municipality:292805,Santa Luzia - BA,292805,BA-0006,95.0,6,facility:2385171,HOSPITAL DE BASE LUIS EDUARDO MAGALHAES,34.0,0.357895,72.0,0.757895,0.0,0.0,177.321448,356.700339
50.0,municipality:290687,Capim Grosso - BA,290687,BA-0016,788.0,32,facility:2498421,HOSPITAL PORTUGUES HOSPITAL PADRE PAULO FELBER,115.0,0.145939,597.0,0.757614,0.0,0.0,176.416901,250.917678
50.0,municipality:430632,Derrubadas - RS,430632,RS-0019,41.0,4,facility:2246929,HOSPITAL DE CLINICAS,11.0,0.268293,31.0,0.756098,0.0,0.0,144.542226,185.300603
50.0,municipality:210467,Governador Nunes Freire - MA,210467,MA-0009,401.0,15,facility:2311313,HOSPITAL REGIONAL DE SANTA LUZIA DO PARUA,91.0,0.226933,303.0,0.755611,0.0,0.0,139.1431,185.241968
50.0,municipality:411590,Mirador - PR,411590,PR-0014,45.0,5,facility:7845138,UOPECCAN FILIAL UMUARAMA,13.0,0.288889,34.0,0.755556,0.0,0.0,85.971985,134.03333
50.0,municipality:231335,Tejuçuoca - CE,231335,CE-0002,458.0,18,facility:2562545,HOSP MATERNIDADE SANTA TEREZINHA,73.0,0.159389,346.0,0.755459,0.0,0.0,116.363001,143.580175
50.0,municipality:317090,Varzelândia - MG,317090,MG-0030,711.0,6,facility:2149990,HOSPITAL SANTA CASA DE MONTES CLAROS,228.0,0.320675,537.0,0.755274,0.0,0.0,111.423805,121.634302
50.0,municipality:291100,Floresta Azul - BA,291100,BA-0007,49.0,3,facility:9388133,HOSPITAL REGIONAL COSTA DO CACAU,32.0,0.653061,37.0,0.755102,0.0,0.0,89.013227,245.713715
50.0,municipality:210275,Capinzal do Norte - MA,210275,MA-0014,269.0,8,facility:7073224,HOSPITAL REGIONAL DE ALTO ALEGRE DO MARANHAO,114.0,0.423792,203.0,0.754647,0.0,0.0,80.808511,239.892438
50.0,municipality:521130,Itarumã - GO,521130,GO-0015,110.0,10,facility:6665322,HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO,27.0,0.245455,83.0,0.754545,6.0,0.054545,189.895176,345.790267
50.0,municipality:291980,Macaúbas - BA,291980,BA-0023,562.0,24,facility:4029526,HOSPITAL JOSE AMERICO REZENDE,104.0,0.185053,424.0,0.754448,0.0,0.0,233.81217,459.748083
50.0,municipality:430467,Capivari do Sul - RS,430467,RS-0018,69.0,6,facility:2707969,HOSPITAL SANTA LUZIA,17.0,0.246377,52.0,0.753623,0.0,0.0,66.091368,69.381657
50.0,municipality:292650,Ribeira do Amparo - BA,292650,BA-0011,243.0,15,facility:2799847,HOSPITAL SANTA MARIA,60.0,0.246914,183.0,0.753086,0.0,0.0,166.328985,227.489591
50.0,municipality:291090,Firmino Alves - BA,291090,BA-0014,109.0,6,facility:2417189,HOSPITAL CRISTO REDENTOR,27.0,0.247706,82.0,0.752294,0.0,0.0,82.789867,102.472898
50.0,municipality:313770,Lajinha - MG,313770,MG-0024,270.0,14,facility:2195453,HOSPITAL DO CANCER DE MURIAE,72.0,0.266667,203.0,0.751852,0.0,0.0,135.74616,255.563912
50.0,municipality:210740,Olho d'Água das Cunhãs - MA,210740,MA-0017,197.0,14,facility:6922902,HOSPITAL MATERNO INFANTIL,49.0,0.248731,148.0,0.751269,0.0,0.0,128.875937,215.765659
50.0,municipality:410790,Floresta - PR,410790,PR-0015,20.0,3,facility:0015245,HOSPITAL UNIVERSITARIO EVANGELICO MACKENZIE,9.0,0.45,15.0,0.75,0.0,0.0,283.070304,349.011087
50.0,municipality:411120,Itapejara d'Oeste - PR,411120,PR-0007,20.0,3,facility:0013846,HOSPITAL DO ROCIO,9.0,0.45,15.0,0.75,0.0,0.0,290.561109,382.498419
50.0,municipality:431697,Santa Margarida do Sul - RS,431697,RS-0010,20.0,3,facility:2246929,HOSPITAL DE CLINICAS,8.0,0.4,15.0,0.75,0.0,0.0,216.370412,295.005691
50.0,municipality:520670,Damianópolis - GO,520670,GO-0002,32.0,5,facility:2338262,HOSPITAL DE URGENCIAS DE GOIAS DR VALDEMIRO CRUZ HUGO,9.0,0.28125,24.0,0.75,0.0,0.0,344.675194,406.833417
50.0,municipality:250660,Ibiara - PB,250660,PB-0007,96.0,5,facility:2321637,HOSPITAL DEPUTADO JOSE PEREIRA LIMA,25.0,0.260417,72.0,0.75,0.0,0.0,114.194924,394.770474
50.0,municipality:292265,Nordestina - BA,292265,BA-0012,308.0,20,facility:6602533,HOSPITAL ESTADUAL DA CRIANCA,40.0,0.12987,231.0,0.75,5.0,0.016234,188.371583,260.196116
50.0,municipality:290030,Acajutiba - BA,290030,BA-0003,414.0,22,facility:2487438,HOSPITAL REGIONAL DANTAS BIAO,63.0,0.152174,310.0,0.748792,0.0,0.0,132.675596,159.360453
50.0,municipality:292540,Potiraguá - BA,292540,BA-0014,187.0,12,facility:2417189,HOSPITAL CRISTO REDENTOR,39.0,0.208556,140.0,0.748663,0.0,0.0,137.144072,330.868844
50.0,municipality:311110,Campina Verde - MG,311110,MG-0026,370.0,7,facility:2146355,HOSPITAL DE CLINICAS DE UBERLANDIA,205.0,0.554054,277.0,0.748649,38.0,0.102703,151.774118,256.560306
50.0,municipality:314915,Pedras de Maria da Cruz - MG,314915,MG-0030,167.0,6,facility:2149990,HOSPITAL SANTA CASA DE MONTES CLAROS,77.0,0.461078,125.0,0.748503,0.0,0.0,120.303501,132.296385
50.0,municipality:430063,Amaral Ferrador - RS,430063,RS-0003,91.0,7,facility:2253046,UCPEL HOSPITAL UNIVERSITARIO SAO FRANCISCO DE PAULA,34.0,0.373626,68.0,0.747253,0.0,0.0,110.185492,141.930462
50.0,municipality:312650,Francisco Badaró - MG,312650,MG-0004,87.0,7,facility:0027049,HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH,25.0,0.287356,65.0,0.747126,0.0,0.0,326.296214,373.510173
50.0,municipality:421100,Mondaí - SC,421100,SC-0001,75.0,4,facility:2537788,HOSPITAL REGIONAL DO OESTE,36.0,0.48,56.0,0.746667,0.0,0.0,201.474571,487.957876
50.0,municipality:410130,Antônio Olinto - PR,410130,PR-0006,142.0,11,facility:0013633,HOSPITAL ANGELINA CARON,38.0,0.267606,106.0,0.746479,0.0,0.0,113.817632,337.050649
50.0,municipality:520350,Bom Jesus de Goiás - GO,520350,GO-0006,595.0,25,facility:2589265,HOSPITAL ESTADUAL DE ITUMBIARA SAO MARCOS,119.0,0.2,444.0,0.746218,5.0,0.008403,156.145962,1323.654312
50.0,municipality:353920,Pirapozinho - SP,353920,SP-0211,55.0,6,facility:2083086,HOSPITAL AMARAL CARVALHO JAU,16.0,0.290909,41.0,0.745455,0.0,0.0,264.168488,523.877505
50.0,municipality:411373,Luiziana - PR,411373,PR-0011,47.0,5,facility:2743469,HOSPITAL SANTA RITA,15.0,0.319149,35.0,0.744681,0.0,0.0,138.85097,331.372343
50.0,municipality:351390,Divinolândia - SP,351390,SP-0214,113.0,9,facility:2222043,HOSPITAL MUNICIPAL,21.0,0.185841,84.0,0.743363,21.0,0.185841,217.866409,584.054439
50.0,municipality:270880,São Sebastião - AL,270880,AL-0002,225.0,11,facility:2010151,SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS,58.0,0.257778,167.0,0.742222,0.0,0.0,82.565778,99.143096
50.0,municipality:510370,Feliz Natal - MT,510370,MT-0014,438.0,5,facility:2795655,HOSPITAL REGIONAL DE SORRISO,318.0,0.726027,325.0,0.742009,0.0,0.0,170.287123,458.442228
50.0,municipality:210408,Fernando Falcão - MA,210408,MA-0016,89.0,3,facility:6483089,HOSPITAL MACRORREGIONAL DE URG E EMERG DE PRESIDENTE DUTRA,46.0,0.516854,66.0,0.741573,0.0,0.0,144.41966,250.979178
50.0,municipality:521060,Itaguaru - GO,521060,GO-0004,85.0,9,facility:3771962,HOSPITAL ESTADUAL DE ANAPOLIS DR HENRIQUE SANTILLO HEANA,18.0,0.211765,63.0,0.741176,0.0,0.0,88.662178,107.565594
50.0,municipality:510410,Guarantã do Norte - MT,510410,MT-0011,247.0,14,facility:2699842,HOSPITAL REGIONAL DE PEIXOTO DE AZEVEDO,64.0,0.259109,183.0,0.740891,15.0,0.060729,409.174921,1350.144298
50.0,municipality:150250,Chaves - PA,150250,PA-0007,297.0,10,facility:2020068,SES AP HOSPITAL DA MULHER MAE LUZIA,119.0,0.400673,220.0,0.740741,150.0,0.505051,144.202758,217.47483
50.0,municipality:280480,Nossa Senhora do Socorro - SE,280480,SE-0008,165.0,8,facility:2423529,HOSPITAL AMPARO DE MARIA,68.0,0.412121,122.0,0.739394,40.0,0.242424,170.018493,1736.927522
50.0,municipality:352900,Marília - SP,352900,SP-0209,303.0,22,facility:2077396,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,54.0,0.178218,224.0,0.739274,0.0,0.0,189.714509,455.777985
50.0,municipality:315750,Santa Efigênia de Minas - MG,315750,MG-0016,23.0,2,facility:2195453,HOSPITAL DO CANCER DE MURIAE,17.0,0.73913,17.0,0.73913,0.0,0.0,198.24826,250.02566
50.0,municipality:431230,Miraguaí - RS,431230,RS-0015,69.0,5,facility:2246988,HOSPITAL SAO VICENTE DE PAULO,31.0,0.449275,51.0,0.73913,0.0,0.0,124.027264,157.150283
50.0,municipality:317052,Urucuia - MG,317052,MG-0030,92.0,10,facility:2119420,HOSPITAL MUNICIPAL SENHORA SANTANA,24.0,0.26087,68.0,0.73913,12.0,0.130435,213.290665,466.89905
50.0,municipality:410650,Coronel Vivida - PR,410650,PR-0007,46.0,6,facility:2738287,INSTITUTO SANTA PELIZZARI,12.0,0.26087,34.0,0.73913,0.0,0.0,231.592625,357.14018
50.0,municipality:320510,Viana - ES,320510,ES-0001,61.0,8,facility:2547821,HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM,18.0,0.295082,45.0,0.737705,0.0,0.0,79.729167,98.469025
