node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level;is_public_hospital;analysis_scope;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital_ref;coordinate_source;name_source;admissions;deaths;regulated_transfer_exits;median_stay_days;icu_marker_count;total_value;dominant_icd_chapter;dominant_sex;dominant_race_color;mean_age;mean_stay_days;death_rate;regulated_transfer_exit_rate;icu_marker_rate;mean_value_per_admission
facility:0011843;facility;SANTA CASA DE MISERICORDIA DE VITORIA UNIDADE PRO MATRE;320530;-20.3155447;-40.3228553;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4973.0;3.0;53.0;2.0;4973.0;3576669.98;O;3;03;22.796;2.692;0.000603;0.010658;1.0;719.22
facility:0011991;facility;AFPES;320530;-20.320222;-40.338165;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3595.0;67.0;89.0;4.0;3595.0;2125506.58;S;1;99;48.394;5.17;0.018637;0.024757;1.0;591.24
facility:0012017;facility;HOSPITAL DA POLICIA MILITAR HPM;320530;-20.319;-40.338;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;219.0;1.0;95.0;4.0;219.0;128642.13;N;3;99;62.913;6.096;0.004566;0.43379;1.0;587.41
facility:0012505;facility;HOSPITAL UNIVERSITARIO ANTONIO PEDRO;330330;-22.895500840460503;-43.1122477899359;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;5320.0;514.0;95.0;3.0;5320.0;17301751.26;C;3;99;50.44;8.537;0.096617;0.017857;1.0;3252.21
facility:0012513;facility;HOSPITAL MUNICIPAL CARLOS TORTELLY;330330;-22.893917576889766;-43.11037838459015;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2983.0;763.0;755.0;6.0;2983.0;2398095.07;I;1;99;60.447;10.455;0.255783;0.253101;1.0;803.92
facility:0012521;facility;SES RJ HOSPITAL ESTADUAL AZEVEDO LIMA;330330;-22.880227975327998;-43.07844400405884;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;11262.0;785.0;751.0;3.0;11262.0;18005781.47;O;3;03;36.375;6.373;0.069703;0.066684;1.0;1598.81
facility:0012556;facility;HOSPITAL ORENCIO DE FREITAS;330330;-22.864678472037472;-43.09456944465637;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2204.0;156.0;28.0;5.0;2204.0;1967696.33;K;3;01;52.95;9.258;0.07078;0.012704;1.0;892.78
facility:0012599;facility;HOSPITAL GETULIO VARGAS FILHO;330330;-22.880984151800117;-43.07866394519806;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2008.0;11.0;75.0;5.0;2008.0;1215103.92;J;1;99;6.011;5.845;0.005478;0.037351;1.0;605.13
facility:0012610;facility;HOSPITAL DE OLHOS SANTA BEATRIZ;330330;-22.881349882700334;-43.09539824724197;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;49.0;0.0;0.0;0.0;49.0;146844.27;H;1;99;64.265;0.0;0.0;0.0;1.0;2996.82
facility:0012718;facility;HOSPITAL PSIQUIATRICO DE JURUJUBA;330330;-22.93268226531985;-43.097890474841584;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0012769;facility;SES RJ INSTITUTO ESTADUAL DE DOENCAS DO TORAX ARY PARREIRAS;330330;-22.8650162;-43.1016656;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;587.0;73.0;17.0;23.5;587.0;3054998.12;A;1;03;47.99;19.479;0.124361;0.028961;1.0;5204.43
facility:0012823;facility;SEAP RJ HOSPITAL DE CUST E TRAT PSIQUIATRICO HENRIQUE ROXO;330330;-22.883;-43.104;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;910.0;0.0;0.0;31.0;910.0;1327272.65;F;1;99;41.812;29.418;0.0;0.0;1.0;1458.54
facility:0013102;facility;CNES 0013102 (Adrianópolis - PR);410020;-24.78344669889999;-48.82120834023829;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0013633;facility;HOSPITAL ANGELINA CARON;410400;-25.3289967;-49.0778898;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;23640.0;2050.0;63.0;2.0;23640.0;91499658.95;I;1;01;50.763;3.553;0.086717;0.002665;1.0;3870.54
facility:0013838;facility;HOSPITAL SAO LUCAS;410420;-25.461961206942103;-49.52896548586361;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4100.0;502.0;2.0;3.5;4100.0;12441149.11;B;3;01;54.499;4.752;0.122439;0.000488;1.0;3034.43
facility:0013846;facility;HOSPITAL DO ROCIO;410420;-25.459;-49.528;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;29170.0;2416.0;448.0;3.0;29170.0;125015803.71;B;3;01;46.688;5.57;0.082825;0.015358;1.0;4285.77
facility:0014001;facility;ASSOCIACAO DE PESQUISA E TRATAMENTO ALCOOLISMO;410420;-25.45949;-49.528841;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0014109;facility;HOSPITAL SANTA CASA DE MISERICORDIA;410430;-24.0262887;-52.4021135;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;9273.0;854.0;178.0;3.0;9273.0;18754123.32;O;3;01;39.553;4.475;0.092095;0.019196;1.0;2022.44
facility:0014125;facility;CENTER CLINICAS;410430;-24.0447261;-52.3826139;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4051.0;452.0;15.0;3.0;4051.0;10096613.05;S;1;04;54.355;4.01;0.111577;0.003703;1.0;2492.38
facility:0014869;facility;CNES 0014869 (Colombo - PR);410580;-25.30634772942094;-49.188049609837456;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0015180;facility;CNES 0015180 (Contenda - PR);410620;-25.719177948236133;-49.52610685943805;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;273.0;9.0;115.0;1.0;273.0;182033.82;B;3;01;53.223;2.377;0.032967;0.421245;1.0;666.79
facility:0015245;facility;HOSPITAL UNIVERSITARIO EVANGELICO MACKENZIE;410690;-25.43424305;-49.2920418148381;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;30638.0;2063.0;90.0;2.5;30638.0;91043456.99;O;3;01;37.83;4.365;0.067335;0.002938;1.0;2971.59
facility:0015318;facility;HNSG;410690;-25.4210851;-49.2928862;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;217.0;7.0;0.0;3.0;217.0;2197167.03;K;3;01;52.24;6.323;0.032258;0.0;1.0;10125.19
facility:0015334;facility;HOSPITAL SANTA CASA DE CURITIBA;410690;-25.43550437899397;-49.27306108836554;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;12841.0;1790.0;50.0;3.0;12841.0;69348405.29;I;3;01;58.327;5.632;0.139397;0.003894;1.0;5400.55
facility:0015369;facility;COMPLEXO HOSPITALAR DO TRABALHADOR;410690;-25.48473985;-49.29500081159392;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;21747.0;1402.0;640.0;2.0;21747.0;71888603.59;S;1;01;37.732;4.631;0.064469;0.029429;1.0;3305.68
facility:0015407;facility;HOSPITAL UNIVERSITARIO CAJURU;410690;-25.435993612017256;-49.24511287427901;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;13546.0;569.0;180.0;2.0;13546.0;29529891.89;S;1;99;47.367;4.141;0.042005;0.013288;1.0;2179.97
facility:0015415;facility;HOSPITAL OSVALDO CRUZ;410690;-25.425647152814037;-49.25920504671252;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1255.0;16.0;290.0;4.0;1255.0;1393454.96;B;1;99;46.905;6.265;0.012749;0.231076;1.0;1110.32
facility:0015423;facility;CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DO PARANA;410690;-25.4373464;-49.2897265;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3968.0;409.0;7.0;3.0;3968.0;12095546.74;I;1;01;59.552;4.692;0.103075;0.001764;1.0;3048.27
facility:0015563;facility;HOSPITAL INFANTIL PEQUENO PRINCIPE;410690;-25.444360714299798;-49.27594408962177;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;8847.0;88.0;19.0;2.0;8847.0;31071730.17;K;1;99;7.347;5.402;0.009947;0.002148;1.0;3512.12
facility:0015601;facility;HOSPITAL SAO VICENTE CIC;410690;-25.5098868;-49.3303751;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;1849.0;383.0;78.0;5.0;1849.0;2173247.68;B;3;01;72.676;6.257;0.207139;0.042185;1.0;1175.36
facility:0015636;facility;HOSPITAL DE OLHOS DO PARANA;410690;-25.4360137;-49.2860139;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2060.0;0.0;0.0;0.0;2060.0;3640502.92;H;1;99;55.169;0.016;0.0;0.0;1.0;1767.23
facility:0015644;facility;HOSPITAL ERASTO GAERTNER;410690;-25.4534641;-49.2399001;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;11997.0;1279.0;0.0;1.0;11997.0;29235787.24;C;3;01;55.038;3.393;0.10661;0.0;1.0;2436.92
facility:0015660;facility;CNES 0015660 (Curitiba - PR);410690;-25.47789126650286;-49.28823327468759;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0015962;facility;CNES 0015962 (Curitiba - PR);410690;-25.47789126650286;-49.28823327468759;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;2.0;1.0;1.0;17.5;2.0;3000.0;B;1;01;66.5;17.5;0.5;0.5;1.0;1500.0
facility:0016209;facility;HOSPITAL DA VISAO;410690;-25.4478156926116;-49.29727337427839;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;516.0;0.0;0.0;0.0;516.0;1693280.07;H;1;01;57.188;0.072;0.0;0.0;1.0;3281.55
facility:0016365;facility;UNIICA BOM RETIRO DOM JOAO BOSCO OLIVER DE FARIA;410690;-25.45003682630604;-49.24113035202026;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0016462;facility;CENTRO MEDICO COMUNITARIO BAIRRO NOVO;410690;-25.54901;-49.264027;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3489.0;244.0;704.0;5.0;3489.0;2202611.44;J;3;99;63.818;7.151;0.069934;0.201777;1.0;631.3
facility:0017574;facility;HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA;410765;-25.645511273917503;-49.31709051132202;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1458.0;0.0;58.0;2.0;1458.0;649103.0;O;3;01;23.995;2.093;0.0;0.039781;1.0;445.2
facility:0017612;facility;HOSPITAL E MATERNIDADE ITAPERUCU;411125;-25.221508;-49.35165;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;901.0;44.0;105.0;3.0;901.0;864643.4;B;3;03;51.929;3.376;0.048835;0.116537;1.0;959.65
facility:0017663;facility;HOSPITAL REGIONAL DA LAPA SAO SEBASTIAO;411320;-25.73943;-49.70712;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1275.0;77.0;170.0;7.0;1275.0;3691140.31;B;1;01;51.272;12.38;0.060392;0.133333;1.0;2895.01
facility:0017779;facility;HOSPITAL MUNICIPAL DE MANDIRITUBA;411430;-25.77863863837324;-49.32713270187378;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;733.0;42.0;481.0;1.0;733.0;348881.68;B;1;99;53.697;2.165;0.057299;0.656207;1.0;475.96
facility:0017868;facility;HOSPITAL FILANTROPICO POLICLINICA;411850;-26.229586323605105;-52.67534494400024;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;5868.0;316.0;32.0;2.0;5868.0;13657360.96;I;1;01;51.318;3.359;0.053851;0.005453;1.0;2327.43
facility:0017884;facility;ISSAL;411850;-26.22748825291481;-52.67068862915039;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;6673.0;304.0;67.0;2.0;6673.0;10416947.72;O;3;01;36.797;3.401;0.045557;0.01004;1.0;1561.06
facility:0018090;facility;FUNDACAO HOSPITALAR PINHAIS;411915;-25.4322682487082;-49.1843318939209;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;336.0;7.0;6.0;2.75;336.0;151357.16;J;3;99;30.557;2.708;0.020833;0.017857;1.0;450.47
facility:0018260;facility;HOSPITAL ADAUTO BOTELHO;411915;-25.3941548561732;-49.11569093484082;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0018333;facility;HOSPITAL E MATERNIDADE MUNICIPAL PAPA FRANCISCO;411915;-25.442325159308528;-49.190404415130615;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3098.0;22.0;170.0;2.0;3098.0;1252299.83;O;3;99;27.179;2.24;0.007101;0.054874;1.0;404.23
facility:0018368;facility;HOSPITAL DE DERMATOLOGIA SANITARIA DO PARANA;411950;-25.449219;-49.098043;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;29.0;0.0;0.0;20.0;29.0;24478.9;A;1;01;57.0;20.793;0.0;0.0;1.0;844.1
facility:0018384;facility;ASJA;411950;-25.44818;-49.06678;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0018600;facility;HOSPITAL E MATERNIDADE DE RIO BRANCO DO SUL;412220;-25.19194;-49.3119;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;960.0;39.0;542.0;2.0;960.0;581218.0;B;1;01;49.255;2.678;0.040625;0.564583;1.0;605.44
facility:0018694;facility;HOSPITAL BOM JESUS;412230;-26.10138066739589;-49.799394607543945;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;794.0;43.0;75.0;2.0;794.0;372352.07;K;3;01;54.411;2.919;0.054156;0.094458;1.0;468.96
facility:0019194;facility;CNES 0019194 (Tijucas do Sul - PR);412760;-25.901483132138285;-49.11214530618573;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;266.0;8.0;171.0;2.0;266.0;275320.24;B;3;01;58.737;2.199;0.030075;0.642857;1.0;1035.04
facility:0019208;facility;CNES 0019208 (Tunas do Paraná - PR);412788;-24.95254578576798;-48.90261221544575;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0019283;facility;MATERNIDADE CARMELA DUTRA;420540;-27.589278772540958;-48.550450801849365;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;7071.0;23.0;145.0;2.0;7071.0;6305055.72;O;3;01;26.695;3.398;0.003253;0.020506;1.0;891.68
facility:0019305;facility;HOSPITAL FLORIANOPOLIS;420540;-27.589586;-48.587251;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;681.0;224.0;87.0;4.0;681.0;6111558.18;B;1;01;59.646;11.198;0.328928;0.127753;1.0;8974.39
facility:0019402;facility;INSTITUTO DE ENSINO E PESQUISA DR IRINEU MAY BRODBECK;420540;-27.60289699547269;-48.54502469301224;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1372.0;129.0;21.0;5.0;1372.0;10156654.85;I;1;01;61.614;8.5;0.094023;0.015306;1.0;7402.81
facility:0019445;facility;CEPONSC;420540;-27.57732895;-48.50903912838352;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3091.0;600.0;47.0;5.0;3091.0;6136650.21;C;1;01;57.056;9.173;0.194112;0.015205;1.0;1985.33
facility:0020516;facility;US 167 POLICLINICA E MATERNIDADE PROFESSOR BARROS LIMA;261160;-8.0198029;-34.926056;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;5472.0;9.0;743.0;2.0;5472.0;3587127.56;O;3;99;26.925;2.833;0.001645;0.135782;1.0;655.54
facility:0020893;facility;CNES 0020893 (Salvador - BA);292740;-12.873498787784706;-38.51472863408121;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0021520;facility;UPA VILA LUZITA;354780;-23.6993715;-46.507145410165954;;;True;included;1;0;1;1;1;cnes_api;cnes_api;1147.0;220.0;218.0;3.0;1147.0;569580.33;I;1;99;64.411;4.766;0.191805;0.190061;1.0;496.58
facility:0024074;facility;HOSPITAL MUNICIPAL DA MULHER E MATERNIDADE CELIA CAMARA;520870;-16.723344292949932;-49.43401336669922;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3840.0;392.0;56.0;4.0;3840.0;23167351.58;B;3;03;44.66;7.092;0.102083;0.014583;1.0;6033.16
facility:0024228;facility;UPA CENTRAL EMILIO PIRES MAGALHAES;354780;-23.6565972;-46.53265168492607;;;True;included;1;0;1;1;1;cnes_api;cnes_api;855.0;54.0;167.0;2.5;855.0;318074.55;J;1;99;25.807;3.585;0.063158;0.195322;1.0;372.02
facility:0025135;facility;HOSPITAL MUNICIPAL SAO JOAO BATISTA;330630;-22.5008898;-44.0514597;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;8497.0;528.0;740.0;3.0;8497.0;10519879.09;O;3;01;42.502;5.462;0.06214;0.08709;1.0;1238.07
facility:0025143;facility;HOSPITAL MUNICIPAL DR MUNIR RAFFUL;330630;-22.4994878;-44.12284002765031;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3621.0;557.0;259.0;4.0;3621.0;4362978.89;I;1;01;48.772;6.929;0.153825;0.071527;1.0;1204.91
facility:0025186;facility;H FOA ECOSSISTEMA EM SAUDE E EDUCACAO ESCOLA MEDICA;330630;-22.5108539;-44.0821926;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1042.0;109.0;4.0;2.0;1042.0;2743638.43;C;3;02;61.295;3.822;0.104607;0.003839;1.0;2633.05
facility:0025399;facility;MATERNIDADE MUNICIPAL HUMBERTO CARRANO;411320;-25.77440699552484;-49.71906781196594;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;693.0;0.0;9.0;2.0;693.0;393080.29;O;3;99;24.587;2.25;0.0;0.012987;1.0;567.22
facility:0026042;facility;CNES 0026042 (Maceió - AL);270430;-9.52239445793112;-35.71138393843422;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0026050;facility;HOSPITAL SANTA CECILIA;330630;-22.52183357460037;-44.11062240600586;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;414.0;4.0;15.0;1.0;414.0;2719780.15;I;1;03;64.379;1.551;0.009662;0.036232;1.0;6569.52
facility:0026417;facility;HOSPITAL DE CLINICAS SUL;354990;-23.237994272343403;-45.90937614440918;;;True;included;1;1;1;1;1;cnes_api;cnes_api;1678.0;288.0;255.0;4.75;1678.0;824621.12;J;1;99;57.001;6.329;0.171633;0.151967;1.0;491.43
facility:0026468;facility;CNES 0026468 (Aracaju - SE);280030;-10.99418891851923;-37.09490124668476;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0026476;facility;CNES 0026476 (Aracaju - SE);280030;-10.99418891851923;-37.09490124668476;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0026484;facility;HOSPITAL DE OLHOS DE SERGIPE;280030;-10.925363;-37.0548704;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;19.0;0.0;0.0;0.0;19.0;59543.23;H;1;99;53.158;0.0;0.0;0.0;1.0;3133.85
facility:0026549;facility;HORG;280030;-10.914408302583848;-37.0537024756517;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;224.0;0.0;0.0;0.0;224.0;813094.34;H;1;99;56.598;0.0;0.0;0.0;1.0;3629.89
facility:0026557;facility;OFTALMOCLINICA;280030;-10.920734423506731;-37.05220699310303;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;16.0;0.0;0.0;0.0;16.0;57652.42;H;1;03;57.75;0.0;0.0;0.0;1.0;3603.28
facility:0026719;facility;CENTRO OFTALMOLOGICO DE MINAS GERAIS;310620;-19.9218337;-43.9436227;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1936.0;0.0;0.0;0.0;1936.0;4311916.24;H;1;03;49.478;0.001;0.0;0.0;1.0;2227.23
facility:0026794;facility;HOSPITAL SOFIA FELDMAN;310620;-19.83614695;-43.914946281420285;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;17207.0;124.0;190.0;2.0;17207.0;23432366.24;O;3;03;22.549;3.835;0.007206;0.011042;1.0;1361.79
facility:0026808;facility;HOSPITAL EVANGELICO DE BELO HORIZONTE;310620;-19.9399314;-43.9128421;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;5991.0;249.0;41.0;2.0;5991.0;19209284.74;N;1;03;56.179;4.513;0.041562;0.006844;1.0;3206.36
facility:0026824;facility;CNES 0026824 (Belo Horizonte - MG);310620;-19.902697308291582;-43.95999231421237;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0026840;facility;COMPLEXO HOSPITALAR SAO FRANCISCO;310620;-19.90064015206941;-43.9334811014647;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;15779.0;802.0;105.0;4.0;15779.0;34702589.37;S;1;03;55.446;5.611;0.050827;0.006654;1.0;2199.29
facility:0026859;facility;HOSPITAL FELICIO ROCHO;310620;-19.922993767557013;-43.95754337310791;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3051.0;194.0;6.0;5.5;3051.0;20317316.23;C;1;99;55.243;7.292;0.063586;0.001967;1.0;6659.23
facility:0026913;facility;HOSPITAL GALBA VELLOSO;310620;-19.928387;-43.9865718;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;895.0;15.0;147.0;7.75;895.0;430501.07;I;3;03;55.187;10.809;0.01676;0.164246;1.0;481.01
facility:0026921;facility;HOSPITAL JOAO XXIII;310620;-19.9270424;-43.9321649;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;19407.0;655.0;3671.0;4.0;19407.0;44395375.87;S;1;03;41.354;6.202;0.033751;0.189159;1.0;2287.6
facility:0026948;facility;HOSPITAL INFANTIL JOAO PAULO II;310620;-19.924594;-43.9317717;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;5708.0;52.0;386.0;3.0;5708.0;6978535.5;J;1;03;5.775;5.98;0.00911;0.067624;1.0;1222.59
facility:0026964;facility;HOSPITAL ALBERTO CAVALCANTI;310620;-19.91148526864942;-43.98924345800843;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;3437.0;281.0;204.0;5.0;3437.0;5801768.07;C;1;03;57.894;6.695;0.081757;0.059354;1.0;1688.03
facility:0026972;facility;MATERNIDADE ODETE VALADARES;310620;-19.924069;-43.957676;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;6989.0;41.0;177.0;3.0;6989.0;9547988.12;O;3;03;21.195;4.315;0.005866;0.025326;1.0;1366.15
facility:0026999;facility;INSTITUTO RAUL SOARES;310620;-19.922089651638007;-43.9192000170878;;;False;excluded_non_public_hospital;;;;;;;;;;;;;;;;;;;;;;
facility:0027014;facility;SANTA CASA DE BELO HORIZONTE;310620;-19.92446018263489;-43.92570371893125;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;43038.0;3136.0;86.0;5.0;43038.0;164215187.91;C;3;03;47.155;7.106;0.072866;0.001998;1.0;3815.59
facility:0027022;facility;HOSPITAL JULIA KUBITSCHEK;310620;-19.98966690232356;-43.997048261259934;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;7828.0;509.0;257.0;4.0;7828.0;29577817.2;B;3;03;41.681;7.841;0.065023;0.032831;1.0;3778.46
facility:0027049;facility;HOSP DAS CLINICAS DA UNIV FED DE MINAS GERAIS EBSERH;310620;-19.9253417;-43.9292778;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;16592.0;718.0;112.0;3.0;16592.0;62497314.89;C;3;03;42.158;6.526;0.043274;0.00675;1.0;3766.71
facility:0027820;facility;HOSPITAL INFANTIL PADRE ANCHIETA;310620;-19.87884548028157;-43.9579188945421;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;612.0;0.0;9.0;2.0;612.0;348823.58;J;1;03;4.49;1.933;0.0;0.014706;1.0;569.97
facility:0027863;facility;HOSPITAL RISOLETA TOLENTINO NEVES;310620;-19.81754224694853;-43.94853115081787;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;21779.0;1204.0;1611.0;3.0;21779.0;31715811.63;S;3;03;45.689;5.689;0.055283;0.07397;1.0;1456.26
facility:0027898;facility;CNES 0027898 (Belo Horizonte - MG);310620;-19.902697308291582;-43.95999231421237;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0027936;facility;CNES 0027936 (Belo Horizonte - MG);310620;-19.902697308291582;-43.95999231421237;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0027979;facility;CNES 0027979 (Belo Horizonte - MG);310620;-19.902697308291582;-43.95999231421237;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0038806;facility;CNES 0038806 (Bauru - SP);350600;-22.25399542167874;-49.12613527193945;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0046124;facility;CNES 0046124 (Açailândia - MA);210005;-4.785818643661267;-47.332426349413325;;;True;included;1;1;0;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0052825;facility;SOPHIA MEDIC SERVICOS MEDICOS E CIRURGICOS LTDA;330045;-22.764132217456066;-43.39975118637085;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;1165.0;0.0;148.0;1.0;1165.0;676681.75;O;3;99;36.286;1.033;0.0;0.127039;1.0;580.84
facility:0062197;facility;CNES 0062197 (Unaí - MG);317040;-16.375766727749618;-46.81954819498662;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0072966;facility;CNES 0072966 (Bombinhas - SC);420245;-27.17325589422284;-48.51769540507136;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0073482;facility;HOSPITAL REGIONAL DO BAIXO TOCANTINS HOSPITAL SANTA ROSA;150010;-1.7268665248076225;-48.880791664123535;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4504.0;57.0;0.0;2.0;4504.0;2360633.93;O;3;03;27.591;3.43;0.012655;0.0;1.0;524.12
facility:0078050;facility;CNES 0078050 (Igaracy - PB);250260;-7.155193528900079;-38.12457712016862;;;True;included;1;0;1;1;1;ibge_malha;synthetic_municipality;;;;;;;;;;;;;;;
facility:0086126;facility;HOSPITAL DE ENFRENTAMENTO AO CORONAVIRUS DE GOIANIA;520870;-16.643542278585027;-49.27377718577387;;;True;included;1;1;1;1;1;ibge_malha;synthetic_municipality;4777.0;1188.0;294.0;7.5;4777.0;50629075.31;B;1;03;55.488;10.257;0.248692;0.061545;1.0;10598.51
